lambda,agent_type,run,avg_final_state,avg_avg_state,avg_accuracy,avg_engagement,avg_questions_answered,avg_total_reward
0.3,bandit,24,2.0125,1.9728442694534218,0.3436426368696768,0.45787464845475356,59.4875,0.42360504497923046
0.3,bandit,25,1.9275,1.9345812598174188,0.35768682590698164,0.44424396186867443,61.88,0.4182768210801666
0.3,bandit,26,1.9,1.8721474166610796,0.3774241503828108,0.47859704754954974,71.01,0.44824517839952804
0.3,bandit,27,1.88,1.8846767996567575,0.3511252610240239,0.47356798820107115,56.665,0.43683517004795697
0.3,bandit,28,2.01,1.9989513322662609,0.3679079905650761,0.46407197342983614,62.8875,0.43522277857040814
0.3,bandit,29,2.005,1.9878042545478476,0.3633947615552491,0.44864583468064295,62.515,0.4230705127430248
0.3,bandit,30,1.91,1.8481347046914487,0.39021790206864265,0.4930816139320602,63.065,0.462222500373035
0.3,bandit,31,2.01,1.94112591394067,0.3550546729551918,0.46565430090480786,64.6325,0.43247441251992297
0.3,bandit,32,1.9225,1.8979253493334098,0.3470225595708202,0.463699634424616,59.045,0.42869651196847725
0.3,bandit,33,1.9375,1.8949112798788406,0.3670941833612747,0.4783770965781666,66.865,0.4449922226130991
0.3,bandit,34,1.96,1.8774653467440572,0.36058501240619706,0.465867456617479,63.21,0.43428272335409446
0.3,bandit,35,1.98,1.9373070555153244,0.36606131544319553,0.4705607997185394,61.5925,0.4392109544359362
0.3,bandit,36,1.9325,1.9133376607288364,0.34712379440555563,0.4577986346337967,56.6525,0.4245961825653244
0.3,bandit,37,1.9775,1.9557734531380748,0.38652281690773493,0.48205337307050056,65.6475,0.4533942062216708
0.3,bandit,38,1.995,1.9802021016451763,0.3477995300156826,0.4717286868104299,63.275,0.43454993977200573
0.3,bandit,39,1.9325,1.929641749505991,0.36643206529912187,0.456882994682327,62.0725,0.4297477158673655
0.3,bandit,40,1.88,1.8301201352497285,0.3668393167881602,0.49801252175612265,62.6825,0.4586605602657339
0.3,bandit,41,1.995,1.975369790952937,0.3476387630791582,0.43109242099798123,54.0925,0.40605632362233435
0.3,bandit,42,2.0475,2.001139114789374,0.36327232782475777,0.45574494113263314,63.81,0.4280031571402705
0.3,bandit,43,2.0025,1.9520177854124352,0.3672074862138488,0.4771069799716635,64.42,0.4441371318443191
0.3,bandit,44,1.8925,1.8239086370951911,0.38389258310017765,0.5005818717267594,68.725,0.46557508513878487
0.3,bandit,45,2.03,2.0155751698344306,0.35454346318372465,0.43290893232840433,57.9325,0.4093992915850004
0.3,bandit,46,2.0275,2.008301761940187,0.3642478955780415,0.4637733785799489,64.625,0.4339157336793767
0.3,bandit,47,1.94,1.927365540460123,0.3835382964397944,0.48147894255370166,60.0075,0.45209674871952954
0.3,bandit,48,1.8875,1.904189416546766,0.36671878561881427,0.488713809958998,64.49,0.4521153026569428
0.3,bandit,49,1.99,1.9920674136125291,0.34107212275986526,0.4280054128306477,57.66,0.401925425809413
0.3,bandit,50,1.9075,1.853807869943555,0.38560169076672646,0.466600425518578,70.3875,0.4423008050930225
0.3,pomdp,1,1.7875,1.9071274260492805,0.5092226716241511,0.6637954590124486,99.085,0.6174236227959594
0.3,pomdp,2,1.7075,1.8126517662271038,0.4967205315124892,0.646088105343247,89.715,0.6012778331940197
0.3,pomdp,3,1.655,1.7697946386359553,0.49232252483570504,0.6536076584218002,86.05,0.6052221183459718
0.3,pomdp,4,1.77,1.9005494543594352,0.4952774943192648,0.6409158639435232,91.38,0.5972243530562457
0.3,pomdp,5,1.755,1.8419251595051798,0.47993134972367024,0.6334068678936579,81.7025,0.5873642124426616
0.3,pomdp,6,1.715,1.787500088936782,0.47827086764121746,0.639675714441717,81.98,0.5912542604015671
0.3,pomdp,7,1.715,1.8307991977374491,0.5065881569859515,0.6590584766380733,89.2175,0.6133173807424366
0.3,pomdp,8,1.71,1.8323707297694458,0.4949966169892815,0.6480407881764901,96.2325,0.6021275368203275
0.3,pomdp,9,1.705,1.8837802013375187,0.4890676610729362,0.6374939006837352,87.7275,0.5929660288004954
0.3,pomdp,10,1.7075,1.8377931273631045,0.4846950355530632,0.6411322185134912,87.5175,0.5942010636253628
0.3,pomdp,11,1.7575,1.879631691046016,0.47316817554763047,0.6241744802563001,82.185,0.5788725888436992
0.3,pomdp,12,1.6275,1.793818171354038,0.49262397604340896,0.6358057511334834,89.94,0.592851218606461
0.3,pomdp,13,1.6825,1.8139720550070404,0.4964367648856557,0.6630336082086015,94.6425,0.6130545552117178
0.3,pomdp,14,1.6375,1.8292345361139906,0.504761966778487,0.6475285687744338,89.2975,0.6046985881756496
0.3,pomdp,15,1.76,1.87063689749805,0.48907165214382997,0.6396977795903696,92.5625,0.5945099413564077
0.3,pomdp,16,1.645,1.7980020504620444,0.483733119795798,0.6471603149476737,94.0,0.5981321564021109
0.3,pomdp,17,1.8075,1.9256170428032005,0.4813780466825598,0.6554073628638463,88.22,0.6031985680094604
0.3,pomdp,18,1.6875,1.800159603952405,0.48587915147569005,0.6331120600733801,85.2175,0.588942187494073
0.3,pomdp,19,1.7025,1.8280373689839422,0.4891053005666833,0.6464148662390159,88.4925,0.599221996537316
0.3,pomdp,20,1.74,1.8414452580734086,0.49752179440441224,0.6584887515746448,97.675,0.6101986644235748
0.3,pomdp,21,1.8625,2.0271643227819838,0.4895388589761265,0.6360960292987589,93.1075,0.5921288782019691
0.3,pomdp,22,1.6325,1.7659706397846782,0.4774235716703394,0.6522716745978476,84.5925,0.5998172437195952
0.3,pomdp,23,1.6725,1.789251045055387,0.48339564357062875,0.6498266667442604,86.22,0.599897359792171
0.3,pomdp,24,1.7775,1.9137504560400698,0.48302737135708007,0.6342756257817004,87.5775,0.5889011494543144
0.3,pomdp,25,1.7075,1.8143060791046202,0.4951003623120795,0.6465798964418429,86.9675,0.6011360362029139
0.3,pomdp,26,1.64,1.7547912012784315,0.4775987060060679,0.6543080360577624,90.835,0.6012952370422541
0.3,pomdp,27,1.7775,1.9168772020244245,0.4811003968517744,0.6215034822618944,77.43,0.5793825566388585
0.3,pomdp,28,1.7475,1.8401118851554918,0.4898996815821232,0.6352587908739836,85.69,0.5916510580864255
0.3,pomdp,29,1.705,1.7983716438044366,0.4909214070319294,0.6358410987082657,87.74,0.5923651912053649
0.3,pomdp,30,1.78,1.8766470839481786,0.4799387263089286,0.6466187903751852,86.4975,0.5966147711553081
0.3,pomdp,31,1.8375,1.957042681125071,0.4838298034851934,0.6308371500752407,89.41,0.5867349460982265
0.3,pomdp,32,1.7775,1.8765945454757575,0.4946762788946002,0.6346931547158706,90.2275,0.5926880919694895
0.3,pomdp,33,1.7425,1.8710405150665594,0.4737192716746837,0.6343150431764366,82.2025,0.5861363117259109
0.3,pomdp,34,1.6525,1.7795498562044174,0.4626967894352989,0.6255268180869621,79.1775,0.5766778094914631
0.3,pomdp,35,1.73,1.8609605984557611,0.48363933716664953,0.6857336191180908,88.805,0.6251053345326585
0.3,pomdp,36,1.7175,1.885701950810058,0.4795600819006758,0.6342105703010953,85.1325,0.5878154237809694
0.3,pomdp,37,1.6475,1.7659445636405413,0.4789465282388628,0.6148809439990868,83.84,0.5741006192710196
0.3,pomdp,38,1.63,1.755092966551001,0.48551938699068564,0.6512921168307332,84.7975,0.6015602978787188
0.3,pomdp,39,1.6725,1.8044373868771553,0.5089326858267911,0.6524113790765773,96.785,0.6093677711016414
0.3,pomdp,40,1.715,1.8595115537849918,0.47980301865784036,0.6489796004645527,90.2125,0.598226625922539
0.3,pomdp,41,1.785,1.9329689721547145,0.4725407029338032,0.6241281684996767,76.6975,0.5786519288299146
0.3,pomdp,42,1.7925,1.8782458846843195,0.48022745935282446,0.6459571918205633,86.995,0.5962382720802417
0.3,pomdp,43,1.775,1.915517448999263,0.4778267265088559,0.6060269443214126,83.4925,0.5675668789776457
0.3,pomdp,44,1.7175,1.816664968855626,0.4931360224225948,0.6483348705428473,92.3125,0.6017752161067714
0.3,pomdp,45,1.67,1.784311360999905,0.47068558999447235,0.6203384515714443,78.8575,0.5754425930983527
0.3,pomdp,46,1.6675,1.771311618368291,0.48875860358158546,0.6375405136179936,86.7325,0.592905940607071
0.3,pomdp,47,1.6475,1.7925599206122942,0.4925332670420244,0.6507206272467468,98.5475,0.60326441918533
0.3,pomdp,48,1.7525,1.8633439949382793,0.4830698013556852,0.6375602013008763,96.3975,0.591213081317319
0.3,pomdp,49,1.755,1.8683959889666664,0.4907708642412489,0.6562980147445284,92.63,0.6066398695935444
0.3,pomdp,50,1.7075,1.8563372311052477,0.4753103737764465,0.6226435261897982,83.8225,0.5784435804657927
0.4,bandit,1,2.12,2.092557126109786,0.3333984768353277,0.41587144994043185,54.8625,0.38288226069839015
0.4,bandit,2,1.845,1.829435018511638,0.3736871977154174,0.46703625241602836,66.4675,0.429696630535784
0.4,bandit,3,1.9775,1.8942701529079033,0.3814531514197608,0.4951456739822712,67.74,0.44966866495726704
0.4,bandit,4,1.9325,1.873510268255556,0.3636443529138125,0.47416648132918193,63.8325,0.4299576299630341
0.4,bandit,5,1.9625,1.9301564257989734,0.35926333839966956,0.4753893795920153,56.62,0.428938963115077
0.4,bandit,6,1.9875,1.9309897518655987,0.36484944788199924,0.4757994209161934,62.2375,0.43141943170251573
0.4,bandit,7,1.96,1.900576146327773,0.3748062173065613,0.4760947533040054,63.5125,0.43557933890502776
0.4,bandit,8,2.015,1.9898133487263072,0.34699418605844934,0.45243510356082794,59.1,0.41025873655987655
0.4,bandit,9,1.9,1.863819185814799,0.3559600823063954,0.46736474922484134,57.59,0.4228028824574629
0.4,bandit,10,1.9175,1.8627932548491293,0.36835037561804784,0.4896871598469442,60.325,0.4411524461553856
0.4,bandit,11,2.0375,2.0209684576195475,0.34793229585339885,0.4419098784464394,60.115,0.4043188454092232
0.4,bandit,12,1.88,1.8498029386575348,0.3772739185368519,0.48999626681280295,67.955,0.44490732750242257
0.4,bandit,13,1.995,1.9923086208160838,0.3526769478916482,0.4516826195563833,57.4375,0.4120803508904892
0.4,bandit,14,2.0075,1.957172750266257,0.3521207985613394,0.4515360468052039,57.15,0.41176994750765816
0.4,bandit,15,2.0025,2.006039499984386,0.3464586729264021,0.46041445425638594,61.7875,0.4148321417243923
0.4,bandit,16,2.055,2.0089031828000965,0.33494651938209913,0.44380320016473457,56.4875,0.4002605278516803
0.4,bandit,17,1.995,1.9535078186342212,0.3501025556877029,0.4621346070427657,61.8825,0.4173217865007405
0.4,bandit,18,1.9225,1.8703066265711648,0.3713517000251166,0.4858619475733967,61.255,0.44005784855408464
0.4,bandit,19,2.0675,2.028820456736879,0.3553513668628362,0.445297314576236,63.755,0.40931893549087606
0.4,bandit,20,2.0575,2.0187777909276248,0.33085682779183045,0.43559297196656055,54.7375,0.3936985142966685
0.4,bandit,21,2.0575,1.9804149210451663,0.3353269925909632,0.4520900665369992,60.925,0.40538483695858474
0.4,bandit,22,2.0225,1.9490091377337562,0.3573163416894852,0.44608315637961593,61.8575,0.4105764305035636
0.4,bandit,23,1.97,1.9479450765895518,0.34449259506146335,0.42642069984460507,59.79,0.39364945793134837
0.4,bandit,24,1.9275,1.9228722856784066,0.3707088040974251,0.4683847882595532,62.3975,0.429314394594702
0.4,bandit,25,2.06,1.98370599138101,0.3522764157048948,0.45586817777205463,57.705,0.41443147294519067
0.4,bandit,26,1.925,1.8793583007334853,0.36479872816841735,0.48502340769159774,64.205,0.43693353588232553
0.4,bandit,27,2.075,1.9999027461880874,0.37453392297662225,0.46095500124967925,69.1125,0.4263865699404564
0.4,bandit,28,1.9775,1.9462710518419915,0.3715343355799476,0.4786738355121877,60.4275,0.4358180355392916
0.4,bandit,29,1.9925,1.9183843621325851,0.361421241032528,0.4691935544390102,66.8625,0.4260846290764173
0.4,bandit,30,2.105,2.0742953382061473,0.3534074230242069,0.4274999575199493,57.0525,0.3978629437216524
0.4,bandit,31,1.9875,1.9404283570401668,0.36155058317643524,0.47952705294315906,68.4425,0.4323364650364695
0.4,bandit,32,1.9075,1.8279048195653274,0.36349435361960647,0.4969631458233848,58.2025,0.4435756289418735
0.4,bandit,33,2.0025,1.981808016714184,0.34639764641582105,0.44540163110737924,50.8475,0.4058000372307559
0.4,bandit,34,1.9725,1.9225520839417276,0.3557259063505432,0.45782923775809453,64.4925,0.416987905195074
0.4,bandit,35,1.8275,1.7737122660179698,0.3850419813491779,0.5148322294938424,65.0675,0.4629161302359766
0.4,bandit,36,1.975,1.9442246601304343,0.3562006972425806,0.4533883459905209,56.0975,0.41451328649134483
0.4,bandit,37,1.86,1.801754144672547,0.3945203524442054,0.5088454110665162,71.6125,0.4631153876175918
0.4,bandit,38,1.985,1.9543466672325536,0.36958028866323767,0.4708852238274956,60.68,0.43036324976179235
0.4,bandit,39,2.025,1.9672376507717937,0.364984004550538,0.45966009486622417,63.4175,0.42178965873994967
0.4,bandit,40,1.865,1.8629769896642687,0.3541509365660053,0.46932080190607317,61.155,0.42325285577004607
0.4,bandit,41,1.9125,1.8594946601323892,0.38386437832304365,0.509129837867248,67.88,0.45902365404956624
0.4,bandit,42,1.9275,1.8485559747107174,0.3753500388424396,0.4863857089176557,63.2025,0.4419714408875693
0.4,bandit,43,2.015,1.9325347972029483,0.37280119608700063,0.46662846021750554,67.1075,0.42909755456530346
0.4,bandit,44,2.035,2.007064540929737,0.3662070721534832,0.4421797807221989,60.5525,0.4117906972947125
0.4,bandit,45,1.9725,1.8890977542240177,0.3778310097778559,0.4836988941183891,69.53,0.4413517403821758
0.4,bandit,46,1.9425,1.8681252680488278,0.3598168831703872,0.4898404767565138,64.31,0.4378310393220632
0.4,bandit,47,2.145,2.115045958515874,0.3483319295831123,0.4241455024170633,58.48,0.3938200732834829
0.4,bandit,48,2.0475,2.029596759621673,0.34028074297250227,0.4202010164687817,57.67,0.3882329070702699
0.4,bandit,49,1.955,1.977976814177211,0.3547506326017236,0.4521499961737821,63.6,0.4131902507449587
0.4,bandit,50,1.96,1.921839246519137,0.3692669084074479,0.4758368553207202,61.2875,0.4332088765554113
0.4,pomdp,1,1.6875,1.846042363459955,0.4634950224744835,0.6095046104194256,78.745,0.5511007752414487
0.4,pomdp,2,1.7875,1.9249408644360428,0.4668485136902864,0.5862407985897267,81.2325,0.5384838846299506
0.4,pomdp,3,1.7,1.815427693613999,0.4751298282371282,0.6261096759384068,89.3225,0.5657177368578953
0.4,pomdp,4,1.7625,1.9175369012967547,0.4892640418590922,0.6330039219763239,83.0625,0.5755079699294312
0.4,pomdp,5,1.68,1.839093449212135,0.48536184285865047,0.6228901650435197,84.2225,0.5678788361695719
0.4,pomdp,6,1.675,1.7822473487733572,0.48474458407001,0.6285540284049467,95.4725,0.5710302506709719
0.4,pomdp,7,1.79,1.9152210810498957,0.4694755956782419,0.6094571447214028,80.18,0.5534645251041383
0.4,pomdp,8,1.805,1.9090763853786348,0.48187797840044383,0.6331343235586039,85.9875,0.5726317854953398
0.4,pomdp,9,1.67,1.8133322182877296,0.48274459589068774,0.6090909099557951,87.1125,0.5585523843297522
0.4,pomdp,10,1.7525,1.8806959261995244,0.48081328889605474,0.5901476273292292,84.055,0.5464138919559594
0.4,pomdp,11,1.76,1.8786884983706529,0.46603268023199407,0.6238085684578837,78.54,0.5606982131675278
0.4,pomdp,12,1.765,1.913174502782121,0.47682387355295885,0.6000506986809009,77.5675,0.550759968629724
0.4,pomdp,13,1.765,1.897815429361641,0.47928114510106434,0.6124074223253088,80.3125,0.5591569114356109
0.4,pomdp,14,1.785,1.9232138363863407,0.471830313843121,0.5820058304857918,74.8975,0.5379356238287234
0.4,pomdp,15,1.78,1.9287203432892475,0.4641197257007139,0.5678398264641196,67.2,0.5263517861587572
0.4,pomdp,16,1.825,1.929438350107278,0.47230006532387186,0.6175270047035468,84.21,0.5594362289516768
0.4,pomdp,17,1.7025,1.8672173902650837,0.4805185249674297,0.5758501820582693,79.825,0.5377175192219334
0.4,pomdp,18,1.8,1.9435129819239396,0.49099679005991353,0.6021777161934492,80.57,0.5577053457400349
0.4,pomdp,19,1.7675,1.872555925115543,0.47447705706070614,0.6182268701495824,84.7025,0.560726944914032
0.4,pomdp,20,1.7,1.8839707912496844,0.4974696095089816,0.6319995531680237,91.9075,0.5781875757044068
0.4,pomdp,21,1.75,1.865398996808256,0.49510066850477735,0.6148216532301367,90.61,0.5669332593399931
0.4,pomdp,22,1.7525,1.8644749151073068,0.4836157695903128,0.5935469743287707,86.2175,0.5495744924333876
0.4,pomdp,23,1.795,1.904303093649541,0.48510467023606524,0.5959149166214226,81.0475,0.5515908180672795
0.4,pomdp,24,1.8625,1.9990821991251837,0.4698069879033002,0.5890101507439734,81.3325,0.5413288856077041
0.4,pomdp,25,1.7225,1.7984799349250988,0.472723618922922,0.5857247477882841,82.735,0.5405242962421393
0.4,pomdp,26,1.77,1.909807940482015,0.47926116967444615,0.6348476562122315,81.3325,0.5726130615971173
0.4,pomdp,27,1.7075,1.8180305922397333,0.5000367805839248,0.6301100089461884,88.605,0.5780807176012829
0.4,pomdp,28,1.6675,1.811552266282552,0.4942899363952909,0.6244661077232724,90.2275,0.5723956391920797
0.4,pomdp,29,1.735,1.8684721684274248,0.46116005572457325,0.6028439709288516,79.725,0.5461704048471403
0.4,pomdp,30,1.765,1.9373334865424432,0.4785358966232994,0.6052570747083049,82.375,0.5545686034743027
0.4,pomdp,31,1.845,2.0037596086109852,0.47697912321047975,0.6084369427588855,89.1325,0.5558538149395232
0.4,pomdp,32,1.805,1.9487432988846132,0.49142858581666077,0.6384965376660158,90.5625,0.5796693569262737
0.4,pomdp,33,1.6725,1.7797578086741788,0.475091091351882,0.6274111762186816,86.38,0.5664831422719617
0.4,pomdp,34,1.8025,1.9204426926155458,0.48652007037528194,0.5958250263030477,85.215,0.5521030439319413
0.4,pomdp,35,1.695,1.8543546096909094,0.4870520976329651,0.6214057562663523,90.375,0.5676642928129974
0.4,pomdp,36,1.7375,1.8515903194620882,0.48085991964220115,0.6190425356351039,87.365,0.5637694892379428
0.4,pomdp,37,1.7825,1.916308599845209,0.4952831804713111,0.6166501501271102,82.7725,0.5681033622647905
0.4,pomdp,38,1.82,1.992660921321705,0.4850957968631051,0.6181662528194946,91.5525,0.5649380704369388
0.4,pomdp,39,1.7325,1.832111180883217,0.5010349191479234,0.6250906085053399,91.935,0.5754683327623733
0.4,pomdp,40,1.6825,1.7691246710067068,0.4725721725221527,0.6218228745510701,82.5475,0.5621225937395032
0.4,pomdp,41,1.8,1.9055333922966087,0.45502274489509714,0.616007644528584,85.615,0.5516136846751892
0.4,pomdp,42,1.8475,1.9595511957722727,0.47620123911825457,0.6342414011597017,90.6325,0.5710253363431228
0.4,pomdp,43,1.6925,1.7884903759647777,0.49318944344806953,0.6172304447394076,90.37,0.5676140442228723
0.4,pomdp,44,1.7475,1.8922056743356195,0.45880443210948507,0.6074738905374382,79.3625,0.5480061071662569
0.4,pomdp,45,1.7525,1.864872087126892,0.4998121161905388,0.6337962936196537,91.305,0.5802026226480078
0.4,pomdp,46,1.715,1.8561383895069559,0.47091031490840407,0.600489851944054,77.3625,0.548658037129794
0.4,pomdp,47,1.8375,1.9617739995978292,0.48559872309142127,0.6316759126750906,85.985,0.5732450368416229
0.4,pomdp,48,1.7625,1.87014754290984,0.4513144186716906,0.6067932960417562,81.715,0.5446017450937299
0.4,pomdp,49,1.6825,1.8464400576317004,0.4881147186959434,0.6288806559546071,83.4525,0.5725742810511416
0.4,pomdp,50,1.7775,1.8652898869081154,0.4965655020777636,0.6204006428444233,90.655,0.5708665865377595
0.5,bandit,1,1.985,1.9396049408353684,0.37184562933878096,0.4655286801563339,63.48,0.41868715474755747
0.5,bandit,2,1.94,1.8967124951134104,0.35745563569282324,0.46697791662892824,64.03,0.41221677616087576
0.5,bandit,3,1.96,1.944832916872279,0.36579733713188134,0.4834383747871692,65.4975,0.4246178559595252
0.5,bandit,4,1.925,1.88292607098779,0.3805400600128058,0.4802952867604429,64.4275,0.4304176733866244
0.5,bandit,5,2.0025,1.9607477293608069,0.3753505059565493,0.47570975561074325,65.715,0.42553013078364627
0.5,bandit,6,1.965,1.9129225779106585,0.3836866187549296,0.48636348667644996,69.4725,0.4350250527156898
0.5,bandit,7,1.9575,1.8858227468443745,0.37887141129757085,0.4949686179433989,69.85,0.4369200146204848
0.5,bandit,8,1.975,1.9269861649604099,0.3548619741897713,0.4423742600021989,58.4675,0.3986181170959851
0.5,bandit,9,1.9,1.8950079474906252,0.37806768043594197,0.48301241860960553,59.4525,0.43054004952277375
0.5,bandit,10,1.9625,1.9855238307807026,0.3533375448767368,0.44045214120047815,59.81,0.3968948430386075
0.5,bandit,11,1.9725,1.9272962958501545,0.37782443616484185,0.48644797240016824,70.7025,0.432136204282505
0.5,bandit,12,2.015,2.0181616364719757,0.34747886357286506,0.4488396056594779,64.395,0.3981592346161715
0.5,bandit,13,1.9125,1.8624755777104485,0.36713754689327854,0.4862773665212643,61.5325,0.4267074567072715
0.5,bandit,14,2.025,1.964584257976681,0.35162677122259894,0.44925621256660164,59.72,0.40044149189460027
0.5,bandit,15,2.0525,2.036327965583509,0.3521526964706522,0.4356505698893973,65.465,0.3939016331800248
0.5,bandit,16,1.885,1.871445464717778,0.36897148383344125,0.47352613828852796,62.535,0.42124881106098455
0.5,bandit,17,2.05,2.0176154571926674,0.36493580334382464,0.45868634253416035,56.85,0.41181107293899244
0.5,bandit,18,1.985,1.9824264490794343,0.3521971777833341,0.43743872539281525,52.87,0.3948179515880747
0.5,bandit,19,2.035,1.9749505420619837,0.36096749361548086,0.4346733593368613,59.7525,0.3978204264761711
0.5,bandit,20,1.995,1.9473270307092918,0.35717954061026014,0.47467703765487246,63.3375,0.4159282891325663
0.5,bandit,21,2.0,1.973368363805144,0.351508986216093,0.43922770169269243,57.275,0.3953683439543927
0.5,bandit,22,1.9375,1.8979374975442351,0.3850817729218737,0.47618948524169935,68.99,0.43063562908178654
0.5,bandit,23,2.035,2.0133974358835003,0.3591850143873032,0.4625621770630961,59.3975,0.4108735957251997
0.5,bandit,24,1.9025,1.8522927500495254,0.3777359330348529,0.4888365373343771,63.24,0.43328623518461495
0.5,bandit,25,1.98,1.9736772600167043,0.35406936518849763,0.4639239828382148,63.825,0.4089966740133562
0.5,bandit,26,1.9375,1.8805852132800387,0.3562583260095552,0.4741625025544437,71.7,0.41521041428199945
0.5,bandit,27,1.97,1.996044200857317,0.34959148435675585,0.44102421045770884,58.35,0.39530784740723235
0.5,bandit,28,1.9275,1.8564191165232193,0.34909559091875964,0.4645159328542693,56.5475,0.4068057618865144
0.5,bandit,29,1.915,1.9249119384683087,0.392876544912756,0.47721433859667056,70.3675,0.4350454417547132
0.5,bandit,30,1.955,1.953220955889189,0.33688495719220796,0.4493310030333144,51.45,0.39310798011276127
0.5,bandit,31,1.9475,1.8965859572947676,0.3622946313985605,0.4836883505700092,60.215,0.42299149098428473
0.5,bandit,32,1.955,1.9152343402378995,0.36876217437711845,0.4699481740727717,61.99,0.41935517422494506
0.5,bandit,33,1.9525,1.9330333432793705,0.36470645799764384,0.4776952270381652,65.1325,0.42120084251790446
0.5,bandit,34,1.93,1.9339404151874335,0.36064477953982177,0.4841317543372392,60.6675,0.42238826693853054
0.5,bandit,35,1.9425,1.9116026032429325,0.3721566299598993,0.48392922478216305,71.15,0.42804292737103117
0.5,bandit,36,1.96,1.9571864708913405,0.3521828815270575,0.46038809406503445,65.1975,0.406285487796046
0.5,bandit,37,1.94,1.9043049916994728,0.3629862099543548,0.47128075219624366,64.135,0.41713348107529924
0.5,bandit,38,1.935,1.9047091795873632,0.3846789536178213,0.48125826909694924,65.975,0.43296861135738524
0.5,bandit,39,1.955,1.9300457903504553,0.3739086603428703,0.4744753703813217,63.0225,0.424192015362096
0.5,bandit,40,2.115,2.088534481579033,0.3464946092275371,0.42775126385723533,54.6775,0.3871229365423862
0.5,bandit,41,2.0575,2.0163491732426233,0.35195009150640644,0.45914890024995697,62.18,0.40554949587818173
0.5,bandit,42,1.9425,1.9545428057266097,0.35724065549686634,0.45555171608017814,59.605,0.4063961857885222
0.5,bandit,43,1.955,1.9097343560326094,0.3714389343139258,0.4777552795092129,58.48,0.4245971069115694
0.5,bandit,44,1.9175,1.8739818850080072,0.35812725600210077,0.4831803374134404,61.09,0.42065379670777064
0.5,bandit,45,1.99,1.9941831915411057,0.3592637787512553,0.4393056551897634,62.5875,0.3992847169705094
0.5,bandit,46,2.045,1.9770432294639346,0.3502970830369447,0.45984832638472656,62.85,0.40507270471083556
0.5,bandit,47,2.0,1.9371574520009642,0.37088736671924216,0.4693816570077669,59.55,0.42013451186350453
0.5,bandit,48,1.9825,1.9211609359737043,0.3688552067825164,0.4777480814695841,63.5175,0.4233016441260502
